"","Year","Age","OpenInterval","Female1","Male1","Total1","Female2","Male2","Total2","Country"
"294",1923,71,FALSE,7200.82,7950.41,15151.23,7552.05,8302.47,15854.52,"AUS"
"295",1923,72,FALSE,6850.41,7401.64,14252.05,7000.82,7650.41,14651.23,"AUS"
"296",1923,73,FALSE,6252.05,6552.05,12804.1,6500,6951.23,13451.23,"AUS"
"297",1923,74,FALSE,5600.82,5752.05,11352.87,5952.05,6201.64,12153.69,"AUS"
"298",1923,75,FALSE,5150.41,5050.41,10200.82,5300.82,5352.05,10652.87,"AUS"
"299",1923,76,FALSE,4800,4451.23,9251.23,4800,4650.41,9450.41,"AUS"
"300",1923,77,FALSE,4300.82,4198.36,8499.18,4400,4100.82,8500.82,"AUS"
"301",1923,78,FALSE,3949.59,3752.05,7701.64,4000.82,3798.36,7799.18,"AUS"
"302",1923,79,FALSE,3451.23,3150.41,6601.64,3549.59,3401.64,6951.23,"AUS"
"303",1923,80,FALSE,3240.42,2953.68,6194.1,3308.83,3023.59,6332.42,"AUS"
"304",1923,81,FALSE,2841.92,2554.72,5396.64,2893.66,2560.33,5453.99,"AUS"
"305",1923,82,FALSE,2490.43,2291.33,4781.76,2533.45,2213.43,4746.88,"AUS"
"306",1923,83,FALSE,2074.33,1893.07,3967.4,2165.73,1944.1,4109.83,"AUS"
"307",1923,84,FALSE,1629.19,1439.66,3068.85,1764.58,1582.68,3347.26,"AUS"
"308",1923,85,FALSE,1407.08,1216.85,2623.93,1352.67,1167.14,2519.81,"AUS"
"309",1923,86,FALSE,1181.24,1001.21,2182.45,1149.08,967.17,2116.25,"AUS"
"310",1923,87,FALSE,979.34,778.45,1757.79,945.34,779.79,1725.13,"AUS"
"311",1923,88,FALSE,790.56,640.51,1431.07,762.94,599.22,1362.16,"AUS"
"312",1923,89,FALSE,604.95,533.44,1138.39,610.66,487.52,1098.18,"AUS"
"313",1923,90,FALSE,460.8,398.88,859.68,465.04,392.98,858.02,"AUS"
"314",1923,91,FALSE,352.77,289.4,642.17,344.61,297.6,642.21,"AUS"
"315",1923,92,FALSE,273.72,222.48,496.2,267.4,221.74,489.14,"AUS"
"316",1923,93,FALSE,191.52,165.52,357.04,207.73,168.33,376.06,"AUS"
"317",1923,94,FALSE,141.94,112.07,254.01,139.24,127.92,267.16,"AUS"
"318",1923,95,FALSE,114.28,78.91,193.19,103.56,77.56,181.12,"AUS"
"319",1923,96,FALSE,73.89,60.5,134.39,74.27,51.52,125.79,"AUS"
"320",1923,97,FALSE,46.61,42.06,88.67,44.92,40.45,85.37,"AUS"
"321",1923,98,FALSE,25.77,22.35,48.12,30.11,27.65,57.76,"AUS"
"322",1923,99,FALSE,15.13,12.4,27.53,15.78,16.4,32.18,"AUS"
"323",1923,100,FALSE,12.9,9.48,22.38,10.58,8.23,18.81,"AUS"
"324",1923,101,FALSE,8.39,8.47,16.86,9.38,6.62,16,"AUS"
"325",1923,102,FALSE,5.48,7.47,12.95,5.43,5.85,11.28,"AUS"
"326",1923,103,FALSE,3.43,5.39,8.82,4.01,4.54,8.55,"AUS"
"327",1923,104,FALSE,2,1.84,3.84,2.42,4.46,6.88,"AUS"
"328",1923,105,FALSE,0.95,0.54,1.49,1,1.84,2.84,"AUS"
"329",1923,106,FALSE,0,2.08,2.08,0.48,0.54,1.02,"AUS"
"330",1923,107,FALSE,0,1.38,1.38,0,2.08,2.08,"AUS"
"331",1923,108,FALSE,0,0.54,0.54,0,1.38,1.38,"AUS"
"332",1923,109,FALSE,0,0.46,0.46,0,0,0,"AUS"
"333",1923,110,TRUE,0,1,1,0,1,1,"AUS"
"334",1924,0,FALSE,63392.6,65792.6,129185.2,63407.4,65454.52,128861.92,"AUS"
"335",1924,1,FALSE,63200,65647.95,128847.95,62443.84,64593.42,127037.26,"AUS"
"336",1924,2,FALSE,63247.12,65798.36,129045.48,63000.82,65448.77,128449.59,"AUS"
"337",1924,3,FALSE,60921.37,63519.73,124441.1,63247.95,65799.18,129047.13,"AUS"
"338",1924,4,FALSE,57109.04,59561.92,116670.96,60972.6,63520.55,124493.15,"AUS"
"339",1924,5,FALSE,56644.66,58695.89,115340.55,57209.86,59712.33,116922.19,"AUS"
"340",1924,6,FALSE,58043.84,59994.25,118038.09,56695.07,58795.89,115490.96,"AUS"
"341",1924,7,FALSE,58602.47,60650.41,119252.88,58093.42,59994.25,118087.67,"AUS"
"342",1924,8,FALSE,59887.67,61690.96,121578.63,58752.88,60751.23,119504.11,"AUS"
"343",1924,9,FALSE,61152.88,62404.11,123556.99,60088.49,61841.37,121929.86,"AUS"
"344",1924,10,FALSE,59660.27,60959.45,120619.72,61353.7,62654.52,124008.22,"AUS"
"345",1924,11,FALSE,57955.34,59107.4,117062.74,59961.1,61209.86,121170.96,"AUS"
"346",1924,12,FALSE,56409.04,57408.22,113817.26,58155.34,59357.81,117513.15,"AUS"
"347",1924,13,FALSE,54606.58,56152.88,110759.46,56559.45,57558.63,114118.08,"AUS"
"348",1924,14,FALSE,52908.22,54859.45,107767.67,54756.99,56352.88,111109.87,"AUS"
"349",1924,15,FALSE,52099.18,53404.11,105503.29,53109.04,55210.68,108319.72,"AUS"
"350",1924,16,FALSE,51358.63,52456.16,103814.79,52299.18,54006.58,106305.76,"AUS"
"351",1924,17,FALSE,49408.22,51702.47,101110.69,51509.04,53058.63,104567.67,"AUS"
"352",1924,18,FALSE,48351.23,50756.99,99108.22,49609.04,52356.16,101965.2,"AUS"
"353",1924,19,FALSE,46961.1,48464.38,95425.48,48552.05,51510.68,100062.73,"AUS"
"354",1924,20,FALSE,45750.41,46703.29,92453.7,47211.51,49267.67,96479.18,"AUS"
"355",1924,21,FALSE,45999.18,46749.59,92748.77,46000.82,47506.58,93507.4,"AUS"
"356",1924,22,FALSE,46400,46902.47,93302.47,46349.59,47653.7,94003.29,"AUS"
"357",1924,23,FALSE,47096.71,47100,94196.71,46800.82,47906.58,94707.4,"AUS"
"358",1924,24,FALSE,46460.27,45715.62,92175.89,47397.53,48104.11,95501.64,"AUS"
"359",1924,25,FALSE,45547.95,44152.05,89700,46711.51,46668.49,93380,"AUS"
"360",1924,26,FALSE,46297.53,43905.75,90203.28,45798.36,45003.29,90801.65,"AUS"
"361",1924,27,FALSE,47047.12,44146.3,91193.42,46498.36,44607.4,91105.76,"AUS"
"362",1924,28,FALSE,47352.05,44852.05,92204.1,47297.53,44847.95,92145.48,"AUS"
"363",1924,29,FALSE,47597.53,45296.71,92894.24,47552.05,45404.11,92956.16,"AUS"
"364",1924,30,FALSE,47852.05,46199.18,94051.23,47747.12,45847.95,93595.07,"AUS"
"365",1924,31,FALSE,47898.36,46847.95,94746.31,47952.05,46549.59,94501.64,"AUS"
"366",1924,32,FALSE,47209.04,47004.11,94213.15,48047.95,47298.36,95346.31,"AUS"
"367",1924,33,FALSE,45704.11,46800.82,92504.93,47309.04,47454.52,94763.56,"AUS"
"368",1924,34,FALSE,44952.88,47000,91952.88,45804.11,47151.23,92955.34,"AUS"
"369",1924,35,FALSE,44303.29,46505.75,90809.04,45052.88,47300.82,92353.7,"AUS"
"370",1924,36,FALSE,43008.22,44909.86,87918.08,44403.29,46755.34,91158.63,"AUS"
"371",1924,37,FALSE,41604.11,43553.7,85157.81,43057.81,45159.45,88217.26,"AUS"
"372",1924,38,FALSE,40653.7,42605.75,83259.45,41604.11,43753.7,85357.81,"AUS"
"373",1924,39,FALSE,39009.86,41207.4,80217.26,40653.7,42755.34,83409.04,"AUS"
"374",1924,40,FALSE,37056.99,39161.1,76218.09,39059.45,41407.4,80466.85,"AUS"
"375",1924,41,FALSE,35852.05,37702.47,73554.52,36956.99,39260.27,76217.26,"AUS"
"376",1924,42,FALSE,35352.05,37202.47,72554.52,35801.64,37752.05,73553.69,"AUS"
"377",1924,43,FALSE,34702.47,36752.88,71455.35,35252.05,37352.05,72604.1,"AUS"
"378",1924,44,FALSE,33060.27,35209.86,68270.13,34602.47,36752.88,71355.35,"AUS"
"379",1924,45,FALSE,31155.34,33356.16,64511.5,33009.86,35259.45,68269.31,"AUS"
"380",1924,46,FALSE,29805.75,31856.99,61662.74,31104.93,33355.34,64460.27,"AUS"
"381",1924,47,FALSE,28901.64,30752.88,59654.52,29704.93,31805.75,61510.68,"AUS"
"382",1924,48,FALSE,28302.47,30003.29,58305.76,28801.64,30652.05,59453.69,"AUS"
"383",1924,49,FALSE,27602.47,29402.47,57004.94,28202.47,30002.47,58204.94,"AUS"
"384",1924,50,FALSE,26853.7,28653.7,55507.4,27501.64,29251.23,56752.87,"AUS"
"385",1924,51,FALSE,26151.23,28248.77,54400,26703.29,28452.88,55156.17,"AUS"
"386",1924,52,FALSE,25751.23,28499.18,54250.41,26051.23,28097.53,54148.76,"AUS"
"387",1924,53,FALSE,25202.47,28301.64,53504.11,25600.82,28247.95,53848.77,"AUS"
"388",1924,54,FALSE,24353.7,27355.34,51709.04,25001.64,28050.41,53052.05,"AUS"
"389",1924,55,FALSE,23552.05,26104.11,49656.16,24203.29,27104.11,51307.4,"AUS"
"390",1924,56,FALSE,22406.58,25103.29,47509.87,23401.64,25852.88,49254.52,"AUS"
"391",1924,57,FALSE,21202.47,24500.82,45703.29,22306.58,24852.05,47158.63,"AUS"
"392",1924,58,FALSE,20751.23,24300,45051.23,21152.05,24199.18,45351.23,"AUS"
"393",1924,59,FALSE,20202.47,23703.29,43905.76,20550.41,23999.18,44549.59,"AUS"
"394",1924,60,FALSE,19552.05,22652.88,42204.93,20052.05,23302.47,43354.52,"AUS"
"395",1924,61,FALSE,18703.29,21553.7,40256.99,19301.64,22252.05,41553.69,"AUS"
"396",1924,62,FALSE,17702.47,20602.47,38304.94,18403.29,21252.88,39656.17,"AUS"
"397",1924,63,FALSE,16901.64,19652.88,36554.52,17402.47,20151.23,37553.7,"AUS"
"398",1924,64,FALSE,15706.58,18056.99,33763.57,16600.82,19152.05,35752.87,"AUS"
"399",1924,65,FALSE,14452.05,16304.11,30756.16,15405.75,17556.16,32961.91,"AUS"
"400",1924,66,FALSE,13652.05,15251.23,28903.28,14101.64,15853.7,29955.34,"AUS"
"401",1924,67,FALSE,12604.11,14303.29,26907.4,13352.05,14800.82,28152.87,"AUS"
"402",1924,68,FALSE,11304.11,12904.11,24208.22,12253.7,13752.88,26006.58,"AUS"
"403",1924,69,FALSE,9755.34,11256.16,21011.5,10904.11,12403.29,23307.4,"AUS"
"404",1924,70,FALSE,8452.88,9604.93,18057.81,9404.93,10804.93,20209.86,"AUS"
"405",1924,71,FALSE,7552.05,8302.47,15854.52,8152.88,9104.11,17256.99,"AUS"
"406",1924,72,FALSE,7000.82,7650.41,14651.23,7301.64,7952.05,15253.69,"AUS"
"407",1924,73,FALSE,6500,6951.23,13451.23,6600.82,7150.41,13751.23,"AUS"
"408",1924,74,FALSE,5952.05,6201.64,12153.69,6200,6500.82,12700.82,"AUS"
"409",1924,75,FALSE,5300.82,5352.05,10652.87,5601.64,5751.23,11352.87,"AUS"
"410",1924,76,FALSE,4800,4650.41,9450.41,4900.82,4901.64,9802.46,"AUS"
"411",1924,77,FALSE,4400,4100.82,8500.82,4450.41,4250.41,8700.82,"AUS"
"412",1924,78,FALSE,4000.82,3798.36,7799.18,4100,3700.82,7800.82,"AUS"
"413",1924,79,FALSE,3549.59,3401.64,6951.23,3600.82,3398.36,6999.18,"AUS"
"414",1924,80,FALSE,3308.83,3023.59,6332.42,3446.14,3098.45,6544.59,"AUS"
"415",1924,81,FALSE,2893.66,2560.33,5453.99,2969.24,2666.63,5635.87,"AUS"
"416",1924,82,FALSE,2533.45,2213.43,4746.88,2594.76,2244.29,4839.05,"AUS"
"417",1924,83,FALSE,2165.73,1944.1,4109.83,2222.65,1900.41,4123.06,"AUS"
"418",1924,84,FALSE,1764.58,1582.68,3347.26,1863.67,1634.14,3497.81,"AUS"
"419",1924,85,FALSE,1352.67,1167.14,2519.81,1483.11,1285.88,2768.99,"AUS"
"420",1924,86,FALSE,1149.08,967.17,2116.25,1114.49,954.42,2068.91,"AUS"
"421",1924,87,FALSE,945.34,779.79,1725.13,931.59,793.52,1725.11,"AUS"
"422",1924,88,FALSE,762.94,599.22,1362.16,763.73,613.57,1377.3,"AUS"
"423",1924,89,FALSE,610.66,487.52,1098.18,615.51,458.81,1074.32,"AUS"
"424",1924,90,FALSE,465.04,392.98,858.02,482.56,366.01,848.57,"AUS"
"425",1924,91,FALSE,344.61,297.6,642.21,362.76,288.41,651.17,"AUS"
"426",1924,92,FALSE,267.4,221.74,489.14,268.5,217.54,486.04,"AUS"
"427",1924,93,FALSE,207.73,168.33,376.06,201.35,159.19,360.54,"AUS"
"428",1924,94,FALSE,139.24,127.92,267.16,153.59,117.3,270.89,"AUS"
"429",1924,95,FALSE,103.56,77.56,181.12,102.84,90.08,192.92,"AUS"
"430",1924,96,FALSE,74.27,51.52,125.79,74.04,53.08,127.12,"AUS"
"431",1924,97,FALSE,44.92,40.45,85.37,47.79,32.6,80.39,"AUS"
"432",1924,98,FALSE,30.11,27.65,57.76,25.93,28.51,54.44,"AUS"
"433",1924,99,FALSE,15.78,16.4,32.18,18.64,18.64,37.28,"AUS"
"434",1924,100,FALSE,10.58,8.23,18.81,10.71,10.39,21.1,"AUS"
"435",1924,101,FALSE,9.38,6.62,16,6.05,6.3,12.35,"AUS"
"436",1924,102,FALSE,5.43,5.85,11.28,4.9,5.62,10.52,"AUS"
"437",1924,103,FALSE,4.01,4.54,8.55,2.48,5.39,7.87,"AUS"
"438",1924,104,FALSE,2.42,4.46,6.88,3.05,3.46,6.51,"AUS"
"439",1924,105,FALSE,1,1.84,2.84,2.42,3,5.42,"AUS"
"440",1924,106,FALSE,0.48,0.54,1.02,1,1.38,2.38,"AUS"
"441",1924,107,FALSE,0,2.08,2.08,0.48,0.54,1.02,"AUS"
"442",1924,108,FALSE,0,1.38,1.38,0,2.08,2.08,"AUS"
"443",1924,109,FALSE,0,0,0,0,1.38,1.38,"AUS"
"444",1924,110,TRUE,0,1,1,0,0,0,"AUS"
"445",1925,0,FALSE,63407.4,65454.52,128861.92,63795.89,65949.59,129745.48,"AUS"
"446",1925,1,FALSE,62443.84,64593.42,127037.26,62607.4,64404.93,127012.33,"AUS"
"447",1925,2,FALSE,63000.82,65448.77,128449.59,62394.25,64493.42,126887.67,"AUS"
"448",1925,3,FALSE,63247.95,65799.18,129047.13,63151.23,65498.36,128649.59,"AUS"
"449",1925,4,FALSE,60972.6,63520.55,124493.15,63447.95,65949.59,129397.54,"AUS"
"450",1925,5,FALSE,57209.86,59712.33,116922.19,61122.19,63720.55,124842.74,"AUS"
"451",1925,6,FALSE,56695.07,58795.89,115490.96,57360.27,59812.33,117172.6,"AUS"
"452",1925,7,FALSE,58093.42,59994.25,118087.67,56795.89,58896.71,115692.6,"AUS"
"453",1925,8,FALSE,58752.88,60751.23,119504.11,58293.42,60194.25,118487.67,"AUS"
"454",1925,9,FALSE,60088.49,61841.37,121929.86,59052.88,60951.23,120004.11,"AUS"
"455",1925,10,FALSE,61353.7,62654.52,124008.22,60388.49,62090.96,122479.45,"AUS"
"456",1925,11,FALSE,59961.1,61209.86,121170.96,61753.7,62904.11,124657.81,"AUS"
"457",1925,12,FALSE,58155.34,59357.81,117513.15,60211.51,61509.86,121721.37,"AUS"
"458",1925,13,FALSE,56559.45,57558.63,114118.08,58355.34,59507.4,117862.74,"AUS"
"459",1925,14,FALSE,54756.99,56352.88,111109.87,56809.86,57758.63,114568.49,"AUS"
"460",1925,15,FALSE,53109.04,55210.68,108319.72,55006.58,56852.88,111859.46,"AUS"
"461",1925,16,FALSE,52299.18,54006.58,106305.76,53309.04,55959.45,109268.49,"AUS"
"462",1925,17,FALSE,51509.04,53058.63,104567.67,52549.59,54856.16,107405.75,"AUS"
"463",1925,18,FALSE,49609.04,52356.16,101965.2,51809.04,54057.81,105866.85,"AUS"
"464",1925,19,FALSE,48552.05,51510.68,100062.73,49959.45,53455.34,103414.79,"AUS"
"465",1925,20,FALSE,47211.51,49267.67,96479.18,48902.47,52609.86,101512.33,"AUS"
"466",1925,21,FALSE,46000.82,47506.58,93507.4,47561.92,50316.44,97878.36,"AUS"
"467",1925,22,FALSE,46349.59,47653.7,94003.29,46350.41,48755.34,95105.75,"AUS"
"468",1925,23,FALSE,46800.82,47906.58,94707.4,46849.59,49002.47,95852.06,"AUS"
"469",1925,24,FALSE,47397.53,48104.11,95501.64,47200.82,49255.34,96456.16,"AUS"
"470",1925,25,FALSE,46711.51,46668.49,93380,47797.53,49303.29,97100.82,"AUS"
"471",1925,26,FALSE,45798.36,45003.29,90801.65,47011.51,47517.26,94528.77,"AUS"
"472",1925,27,FALSE,46498.36,44607.4,91105.76,46148.77,45802.47,91951.24,"AUS"
"473",1925,28,FALSE,47297.53,44847.95,92145.48,46798.36,45406.58,92204.94,"AUS"
"474",1925,29,FALSE,47552.05,45404.11,92956.16,47497.53,45547.12,93044.65,"AUS"
"475",1925,30,FALSE,47747.12,45847.95,93595.07,47702.47,46003.29,93705.76,"AUS"
"476",1925,31,FALSE,47952.05,46549.59,94501.64,47897.53,46147.12,94044.65,"AUS"
"477",1925,32,FALSE,48047.95,47298.36,95346.31,48052.05,46948.77,95000.82,"AUS"
"478",1925,33,FALSE,47309.04,47454.52,94763.56,48147.95,47697.53,95845.48,"AUS"
"479",1925,34,FALSE,45804.11,47151.23,92955.34,47409.04,47804.11,95213.15,"AUS"
"480",1925,35,FALSE,45052.88,47300.82,92353.7,45904.11,47450.41,93354.52,"AUS"
"481",1925,36,FALSE,44403.29,46755.34,91158.63,45152.88,47450.41,92603.29,"AUS"
"482",1925,37,FALSE,43057.81,45159.45,88217.26,44403.29,46904.93,91308.22,"AUS"
"483",1925,38,FALSE,41604.11,43753.7,85357.81,43108.22,45258.63,88366.85,"AUS"
"484",1925,39,FALSE,40653.7,42755.34,83409.04,41604.11,43803.29,85407.4,"AUS"
"485",1925,40,FALSE,39059.45,41407.4,80466.85,40653.7,42804.11,83457.81,"AUS"
"486",1925,41,FALSE,36956.99,39260.27,76217.26,38959.45,41356.99,80316.44,"AUS"
"487",1925,42,FALSE,35801.64,37752.05,73553.69,36856.99,39260.27,76117.26,"AUS"
"488",1925,43,FALSE,35252.05,37352.05,72604.1,35701.64,37801.64,73503.28,"AUS"
"489",1925,44,FALSE,34602.47,36752.88,71355.35,35101.64,37301.64,72403.28,"AUS"
"490",1925,45,FALSE,33009.86,35259.45,68269.31,34452.05,36652.05,71104.1,"AUS"
"491",1925,46,FALSE,31104.93,33355.34,64460.27,32859.45,35058.63,67918.08,"AUS"
"492",1925,47,FALSE,29704.93,31805.75,61510.68,30955.34,33104.93,64060.27,"AUS"
"493",1925,48,FALSE,28801.64,30652.05,59453.69,29604.93,31605.75,61210.68,"AUS"
"494",1925,49,FALSE,28202.47,30002.47,58204.94,28651.23,30501.64,59152.87,"AUS"
"495",1925,50,FALSE,27501.64,29251.23,56752.87,27952.05,29652.05,57604.1,"AUS"
"496",1925,51,FALSE,26703.29,28452.88,55156.17,27301.64,28900.82,56202.46,"AUS"
"497",1925,52,FALSE,26051.23,28097.53,54148.76,26552.88,28102.47,54655.35,"AUS"
"498",1925,53,FALSE,25600.82,28247.95,53848.77,25800.82,27697.53,53498.35,"AUS"
"499",1925,54,FALSE,25001.64,28050.41,53052.05,25300.82,27797.53,53098.35,"AUS"
"500",1925,55,FALSE,24203.29,27104.11,51307.4,24801.64,27549.59,52351.23,"AUS"
"501",1925,56,FALSE,23401.64,25852.88,49254.52,23952.88,26603.29,50556.17,"AUS"
"502",1925,57,FALSE,22306.58,24852.05,47158.63,23251.23,25352.05,48603.28,"AUS"
"503",1925,58,FALSE,21152.05,24199.18,45351.23,22156.16,24402.47,46558.63,"AUS"
"504",1925,59,FALSE,20550.41,23999.18,44549.59,20852.05,23748.77,44600.82,"AUS"
"505",1925,60,FALSE,20052.05,23302.47,43354.52,20350.41,23448.77,43799.18,"AUS"
"506",1925,61,FALSE,19301.64,22252.05,41553.69,19752.05,22752.05,42504.1,"AUS"
"507",1925,62,FALSE,18403.29,21252.88,39656.17,19001.64,21751.23,40752.87,"AUS"
"508",1925,63,FALSE,17402.47,20151.23,37553.7,18052.88,20602.47,38655.35,"AUS"
"509",1925,64,FALSE,16600.82,19152.05,35752.87,16952.05,19500.82,36452.87,"AUS"
"510",1925,65,FALSE,15405.75,17556.16,32961.91,16200.82,18501.64,34702.46,"AUS"
"511",1925,66,FALSE,14101.64,15853.7,29955.34,15005.75,16955.34,31961.09,"AUS"
"512",1925,67,FALSE,13352.05,14800.82,28152.87,13751.23,15252.88,29004.11,"AUS"
"513",1925,68,FALSE,12253.7,13752.88,26006.58,12952.05,14200.82,27152.87,"AUS"
"514",1925,69,FALSE,10904.11,12403.29,23307.4,11853.7,13102.47,24956.17,"AUS"
"515",1925,70,FALSE,9404.93,10804.93,20209.86,10504.11,11752.88,22256.99,"AUS"
"516",1925,71,FALSE,8152.88,9104.11,17256.99,9054.52,10154.52,19209.04,"AUS"
"517",1925,72,FALSE,7301.64,7952.05,15253.69,7802.47,8653.7,16456.17,"AUS"
"518",1925,73,FALSE,6600.82,7150.41,13751.23,6901.64,7401.64,14303.28,"AUS"
"519",1925,74,FALSE,6200,6500.82,12700.82,6250.41,6650.41,12900.82,"AUS"
"520",1925,75,FALSE,5601.64,5751.23,11352.87,5749.59,6000.82,11750.41,"AUS"
"521",1925,76,FALSE,4900.82,4901.64,9802.46,5201.64,5251.23,10452.87,"AUS"
"522",1925,77,FALSE,4450.41,4250.41,8700.82,4600.82,4451.23,9052.05,"AUS"
"523",1925,78,FALSE,4100,3700.82,7800.82,4100,3850.41,7950.41,"AUS"
"524",1925,79,FALSE,3600.82,3398.36,6999.18,3700,3300.82,7000.82,"AUS"
"525",1925,80,FALSE,3446.14,3098.45,6544.59,3480.84,3009.67,6490.51,"AUS"
"526",1925,81,FALSE,2969.24,2666.63,5635.87,3080.83,2723.99,5804.82,"AUS"
"527",1925,82,FALSE,2594.76,2244.29,4839.05,2637.31,2334.03,4971.34,"AUS"
"528",1925,83,FALSE,2222.65,1900.41,4123.06,2276.59,1927.48,4204.07,"AUS"
"529",1925,84,FALSE,1863.67,1634.14,3497.81,1920.68,1591.08,3511.76,"AUS"
"530",1925,85,FALSE,1483.11,1285.88,2768.99,1570.94,1335.68,2906.62,"AUS"
"531",1925,86,FALSE,1114.49,954.42,2068.91,1243.99,1052.21,2296.2,"AUS"
"532",1925,87,FALSE,931.59,793.52,1725.11,922.79,762.17,1684.96,"AUS"
"533",1925,88,FALSE,763.73,613.57,1377.3,760.18,640.93,1401.11,"AUS"
"534",1925,89,FALSE,615.51,458.81,1074.32,625.19,496.46,1121.65,"AUS"
"535",1925,90,FALSE,482.56,366.01,848.57,499.06,354.35,853.41,"AUS"
"536",1925,91,FALSE,362.76,288.41,651.17,388.33,279.95,668.28,"AUS"
"537",1925,92,FALSE,268.5,217.54,486.04,289.71,216.86,506.57,"AUS"
"538",1925,93,FALSE,201.35,159.19,360.54,209.85,158.5,368.35,"AUS"
"539",1925,94,FALSE,153.59,117.3,270.89,156.82,113.67,270.49,"AUS"
"540",1925,95,FALSE,102.84,90.08,192.92,117.22,80.83,198.05,"AUS"
"541",1925,96,FALSE,74.04,53.08,127.12,72.84,57.13,129.97,"AUS"
"542",1925,97,FALSE,47.79,32.6,80.39,49.08,32.8,81.88,"AUS"
"543",1925,98,FALSE,25.93,28.51,54.44,29.8,23.13,52.93,"AUS"
"544",1925,99,FALSE,18.64,18.64,37.28,12.95,21.02,33.97,"AUS"
"545",1925,100,FALSE,10.71,10.39,21.1,12.63,11.99,24.62,"AUS"
"546",1925,101,FALSE,6.05,6.3,12.35,9.23,7.09,16.32,"AUS"
"547",1925,102,FALSE,4.9,5.62,10.52,4,5.84,9.84,"AUS"
"548",1925,103,FALSE,2.48,5.39,7.87,2.42,5.62,8.04,"AUS"
"549",1925,104,FALSE,3.05,3.46,6.51,1,4.85,5.85,"AUS"
"550",1925,105,FALSE,2.42,3,5.42,2.58,2.46,5.04,"AUS"
"551",1925,106,FALSE,1,1.38,2.38,2.42,2,4.42,"AUS"
"552",1925,107,FALSE,0.48,0.54,1.02,0.48,0.92,1.4,"AUS"
"553",1925,108,FALSE,0,2.08,2.08,0,0.54,0.54,"AUS"
"554",1925,109,FALSE,0,1.38,1.38,0,1.54,1.54,"AUS"
"555",1925,110,TRUE,0,0,0,0,0.92,0.92,"AUS"
"556",1926,0,FALSE,63795.89,65949.59,129745.48,62594.25,65143.84,127738.09,"AUS"
"557",1926,1,FALSE,62607.4,64404.93,127012.33,63046.3,65000,128046.3,"AUS"
"558",1926,2,FALSE,62394.25,64493.42,126887.67,62657.81,64304.93,126962.74,"AUS"
"559",1926,3,FALSE,63151.23,65498.36,128649.59,62543.84,64543.84,127087.68,"AUS"
"560",1926,4,FALSE,63447.95,65949.59,129397.54,63351.23,65698.36,129049.59,"AUS"
"561",1926,5,FALSE,61122.19,63720.55,124842.74,63598.36,66149.59,129747.95,"AUS"
"562",1926,6,FALSE,57360.27,59812.33,117172.6,61322.19,63870.96,125193.15,"AUS"
"563",1926,7,FALSE,56795.89,58896.71,115692.6,57560.27,60062.74,117623.01,"AUS"
"564",1926,8,FALSE,58293.42,60194.25,118487.67,56995.89,59096.71,116092.6,"AUS"
"565",1926,9,FALSE,59052.88,60951.23,120004.11,58643.84,60444.66,119088.5,"AUS"
"566",1926,10,FALSE,60388.49,62090.96,122479.45,59403.29,61252.05,120655.34,"AUS"
"567",1926,11,FALSE,61753.7,62904.11,124657.81,60788.49,62341.37,123129.86,"AUS"
"568",1926,12,FALSE,60211.51,61509.86,121721.37,62104.11,63204.11,125308.22,"AUS"
"569",1926,13,FALSE,58355.34,59507.4,117862.74,60411.51,61660.27,122071.78,"AUS"
"570",1926,14,FALSE,56809.86,57758.63,114568.49,58655.34,59757.81,118413.15,"AUS"
"571",1926,15,FALSE,55006.58,56852.88,111859.46,57009.86,58258.63,115268.49,"AUS"
"572",1926,16,FALSE,53309.04,55959.45,109268.49,55307.4,57604.11,112911.51,"AUS"
"573",1926,17,FALSE,52549.59,54856.16,107405.75,53659.45,56860.27,110519.72,"AUS"
"574",1926,18,FALSE,51809.04,54057.81,105866.85,52900,55806.58,108706.58,"AUS"
"575",1926,19,FALSE,49959.45,53455.34,103414.79,52259.45,55158.63,107418.08,"AUS"
"576",1926,20,FALSE,48902.47,52609.86,101512.33,50359.45,54556.16,104915.61,"AUS"
"577",1926,21,FALSE,47561.92,50316.44,97878.36,49302.47,53661.1,102963.57,"AUS"
"578",1926,22,FALSE,46350.41,48755.34,95105.75,47962.74,51567.67,99530.41,"AUS"
"579",1926,23,FALSE,46849.59,49002.47,95852.06,46850.41,50056.16,96906.57,"AUS"
"580",1926,24,FALSE,47200.82,49255.34,96456.16,47350.41,50353.7,97704.11,"AUS"
"581",1926,25,FALSE,47797.53,49303.29,97100.82,47701.64,50456.16,98157.8,"AUS"
"582",1926,26,FALSE,47011.51,47517.26,94528.77,48198.36,50154.52,98352.88,"AUS"
"583",1926,27,FALSE,46148.77,45802.47,91951.24,47461.92,48418.9,95880.82,"AUS"
"584",1926,28,FALSE,46798.36,45406.58,92204.94,46499.18,46603.29,93102.47,"AUS"
"585",1926,29,FALSE,47497.53,45547.12,93044.65,47099.18,46208.22,93307.4,"AUS"
"586",1926,30,FALSE,47702.47,46003.29,93705.76,47747.95,46147.95,93895.9,"AUS"
"587",1926,31,FALSE,47897.53,46147.12,94044.65,47952.88,46304.11,94256.99,"AUS"
"588",1926,32,FALSE,48052.05,46948.77,95000.82,48047.95,46598.36,94646.31,"AUS"
"589",1926,33,FALSE,48147.95,47697.53,95845.48,48202.47,47349.59,95552.06,"AUS"
